gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_boxcox,tenure_cbrt,TotalServices,HasPremiumSupport,AvgMonthlySpend,Churn
0,0,0,0,1,0,-1.4644318,0,1,0,0,0,1,0,-1.9069095,-1.8123131,0,0,0.17192543,0
1,0,0,1,1,1,1.3057839,1,0,0,1,0,1,0,1.4425592,1.0514597,4,1,1.4943686,0
0,0,1,1,1,0,-1.479388,0,1,0,1,0,0,0,-0.43902314,0.4163678,0,0,-0.33141202,0
0,1,0,0,1,1,1.2808568,1,0,0,0,0,1,0,0.61715037,0.15947245,4,1,0.8501902,1
0,0,1,1,1,0,0.29707307,0,0,1,0,1,0,0,1.1226717,1.1905624,4,0,0.7713547,0
0,0,1,0,1,1,1.0448817,1,0,0,0,1,0,0,-0.07912454,-0.6272796,3,0,-0.10100551,1
0,0,1,0,1,1,1.4619927,1,0,0,0,0,1,0,1.4891822,1.0719517,5,1,1.5384583,0
1,0,0,0,1,0,-1.4827116,0,1,1,0,0,0,0,-0.774804,-0.027117206,0,0,-0.5392167,0
1,0,0,0,1,0,-1.4960059,0,1,0,0,1,0,0,-1.109548,-0.6946121,0,0,-1.0081711,0
0,0,1,0,1,1,-1.2899431,0,1,0,1,1,0,0,0.21614109,1.2285651,0,0,0.0845294,0
0,1,0,0,1,1,0.17576188,0,0,0,0,0,1,0,0.66951656,0.66322094,3,0,0.7379995,0
0,0,1,1,1,0,-1.3530914,0,1,0,1,0,0,1,0.19954969,1.2096542,0,0,0.07972904,0
0,0,0,1,1,1,0.6643302,1,0,0,0,0,1,0,0.22270185,-0.067613915,1,0,0.24952513,0
0,0,1,1,1,0,-1.3863273,0,1,0,1,0,0,1,-0.059752863,0.8332507,0,0,-0.036744718,0
1,0,1,0,1,1,1.3091074,1,0,1,0,0,1,0,1.2924252,0.9014506,4,1,1.5247103,1
0,0,0,0,0,0,-0.15992112,0,0,0,1,1,0,0,0.90257937,1.1122944,5,1,0.616951,0
0,0,1,1,1,0,-1.5026531,0,1,0,1,0,0,0,0.05432759,1.2472993,0,0,0.018986758,0
1,0,1,0,1,0,-1.5009913,0,1,1,0,0,0,0,-1.1525843,-0.6946121,0,0,-1.0290604,0
0,0,0,1,1,0,-1.4860351,0,1,1,0,0,0,1,-1.4295608,-0.92843103,0,0,-3.8085065,0
1,1,0,0,1,1,0.6909189,1,0,0,0,0,1,0,-0.77090895,-1.1249284,2,0,1.2687992,0
0,0,1,1,1,0,0.45992917,0,0,0,1,1,0,0,0.23579131,0.012222058,4,0,0.2659096,0
0,0,1,1,1,1,1.729542,1,0,0,1,1,0,0,1.7282536,1.2472993,6,1,1.574842,0
1,0,0,0,0,1,-0.70499057,0,0,0,0,0,0,1,-0.21269071,-0.10935716,3,0,-0.19184476,0
1,0,1,0,0,1,-0.13167058,0,0,1,0,1,0,0,0.98487496,1.1905624,5,1,0.62416613,0
1,0,1,1,1,1,-0.32776263,0,0,0,0,0,0,0,0.50572246,0.6375206,2,0,0.52273715,0
0,1,1,1,1,1,0.014567563,0,0,1,0,0,1,0,0.9134386,1.030746,2,0,0.71255684,0
1,1,0,0,1,1,1.2692243,1,0,0,0,1,0,0,0.48765635,0.012222058,4,0,0.62849396,1
0,0,0,0,1,0,0.8587604,1,0,0,0,0,1,0,-1.4543364,-1.8123131,2,0,0.15475903,1
0,0,0,0,1,1,-0.46402997,0,0,0,0,0,0,0,-0.9537887,-1.021193,1,0,9.466567,1
1,0,0,0,1,1,0.8404807,1,0,0,0,0,1,0,-0.82714206,-1.243603,2,0,0.6094525,1
1,0,1,0,1,1,1.443713,1,0,0,1,0,1,0,1.6396544,1.2472993,5,1,1.4124802,0
1,0,0,0,1,0,0.9052908,0,0,0,1,0,0,0,1.4496579,1.2472993,6,1,1.109221,0
1,1,1,0,1,1,0.34360337,1,0,0,0,0,1,0,-0.21143052,-0.44704098,0,0,-0.20927055,0
1,0,0,0,1,1,-1.3198555,0,1,0,0,0,0,0,-1.2461442,-0.92843103,0,0,-3.5671651,0
0,0,0,0,1,0,0.34526518,1,0,1,0,0,1,0,0.8652151,0.7381076,1,0,0.98102444,0
1,0,1,1,1,0,-1.5043149,0,1,1,0,0,0,1,-0.20262313,0.9014506,0,0,-0.105864845,0
1,0,0,0,1,0,-1.5109621,0,1,0,0,1,0,0,-1.9241258,-1.8123131,0,0,0.17243735,0
1,0,0,0,1,0,1.5766567,1,0,1,0,1,0,0,1.1530762,0.66322094,6,1,1.6783154,0
1,0,0,0,1,1,0.18407086,1,0,0,0,0,0,1,-1.0832485,-1.3841357,0,0,0.40048274,0
0,0,1,0,1,0,-1.5009913,0,1,0,1,0,0,1,0.029732736,1.2285651,0,0,0.010573,0
1,0,1,0,1,0,-1.479388,0,1,0,0,0,0,1,-1.2313249,-0.8441327,0,0,-1.7768784,0
0,0,1,0,1,1,0.36853033,1,0,0,0,0,1,0,-1.0107952,-1.3841357,0,0,0.38508397,1
1,0,1,1,1,0,0.5280628,0,0,0,1,0,0,0,1.2545078,1.1905624,5,0,0.9324898,0
1,0,1,1,1,1,0.124246165,1,0,0,0,0,1,0,-1.5543748,-1.8123131,0,0,0.15924844,1
0,1,1,0,1,1,1.6946443,1,0,0,1,1,0,0,1.7264279,1.2472993,6,1,1.5713491,0
1,0,0,0,1,1,0.29042587,1,0,0,0,0,1,0,-0.37642056,-0.6272796,1,0,-0.41648355,1
1,0,0,0,1,0,0.52640104,0,0,0,1,0,0,0,1.2859062,1.2285651,5,1,0.91717345,0
0,0,0,0,1,1,0.17243828,1,0,0,0,0,0,1,-1.5471334,-1.8123131,0,0,0.15893835,1
0,0,1,0,0,0,-0.1732155,0,0,0,1,0,0,0,0.3072078,0.3249784,5,1,0.34769028,0
0,0,0,0,1,0,-1.519271,0,1,1,0,0,0,1,-0.88983446,-0.34083176,0,0,-0.6135694,0
0,1,1,0,1,0,1.0266019,1,0,1,0,0,1,0,1.2408739,0.9236315,4,1,1.3751173,0
0,0,0,0,1,0,-1.4893587,0,1,0,0,1,0,0,-1.9160258,-1.8123131,0,0,0.1721976,0
1,0,0,0,1,1,0.17576188,0,0,0,0,0,1,0,-0.85926706,-1.1249284,3,0,1.3611602,1
1,0,1,1,1,0,-1.5076385,0,1,1,0,0,0,1,-0.17915301,0.9455499,0,0,-0.088882394,0
1,0,1,1,0,1,-0.9525983,0,0,1,0,1,0,0,0.28879803,0.9236315,2,0,0.1872664,0
1,0,0,0,1,1,0.97176266,1,0,0,0,0,1,0,-0.39135793,-0.8441327,3,0,-0.8126927,1
0,0,1,1,1,0,-0.120037995,0,0,0,0,0,0,1,0.03267151,-0.067613915,3,0,0.033221357,1
0,0,0,0,1,0,-1.4960059,0,1,0,0,0,0,1,-1.9184978,-1.8123131,0,0,0.17227098,0
0,0,0,1,1,1,-0.02199197,0,0,0,0,1,0,0,0.474957,0.53063697,3,0,0.52891725,0
1,0,1,1,1,0,-1.4960059,0,1,0,1,1,0,0,-0.32498375,0.68854326,0,0,-0.20917827,0
1,0,1,1,1,0,-1.4976677,0,1,0,1,0,0,1,-0.047784213,1.0719517,0,0,-0.020907508,0
1,0,1,1,1,1,1.5101849,1,0,0,1,0,1,0,1.5834483,1.171285,5,0,1.4851862,0
1,0,1,1,1,1,1.3822265,1,0,0,1,1,0,0,1.5515511,1.1905624,5,0,1.3837082,0
0,0,1,0,1,0,0.85709864,1,0,0,0,0,1,0,1.1704245,0.9236315,3,1,1.2435281,0
0,0,1,1,1,1,0.037832722,0,0,1,0,0,0,1,-0.4915884,-0.6946121,3,0,-0.5841024,0
1,0,0,0,1,0,1.32074,1,0,1,0,1,0,0,1.4426098,1.0719517,5,1,1.4480618,0
0,0,1,1,0,1,-0.40752888,0,0,0,1,0,0,1,-0.08738861,0.012222058,5,1,-0.08367892,0
0,0,0,0,1,1,-0.2878795,0,0,0,0,0,0,1,-0.19754618,-0.19699931,1,0,-0.18063882,0
1,0,1,1,1,1,0.79727393,1,0,0,0,0,1,0,0.25241482,-0.067613915,2,0,0.28721863,0
1,0,1,0,1,1,0.6543594,1,0,0,0,0,1,0,0.47732574,0.19406347,2,0,0.6073197,1
1,0,1,0,1,1,0.35025057,0,0,1,0,0,0,1,-0.22784482,-0.50397736,3,0,-0.23366258,1
0,0,1,0,1,1,-1.2882813,0,1,0,1,0,0,0,0.30339098,1.2096542,0,0,0.12795612,0
0,0,1,0,1,0,1.1512367,1,0,0,0,0,1,0,1.1516645,0.76237464,4,0,1.4991674,0
0,1,1,0,1,1,1.4885815,1,0,1,0,0,0,1,1.1109147,0.6114279,5,1,1.6581235,1
0,0,0,0,1,1,-1.5009913,0,1,0,0,0,0,1,-1.6006467,-1.3841357,0,0,0.48325947,1
1,0,1,1,1,0,0.27879328,0,0,1,0,0,1,0,0.67719,0.58492744,4,1,0.80686367,0
1,0,0,0,1,1,-0.3360716,0,0,1,0,0,0,1,0.6908855,0.9455499,2,0,0.5394446,0
1,1,0,0,1,0,0.05445069,0,0,0,0,0,0,0,-1.4384127,-1.5606626,3,0,0.27226928,1
0,0,1,0,1,1,1.6879971,1,0,0,1,1,0,0,1.7079401,1.2472993,6,1,1.5363357,0
0,1,0,0,1,1,1.3190782,1,0,0,0,0,1,0,1.1180317,0.68854326,4,0,1.5521538,0
1,1,1,0,1,1,1.1728401,1,0,0,0,1,0,0,1.4892149,1.1321559,3,0,1.4008051,1
1,0,0,0,1,0,1.2376502,1,0,1,0,0,1,0,1.4322078,1.0514597,4,0,1.4742173,1
0,0,1,0,1,1,0.8770402,0,0,0,1,0,0,0,1.4505209,1.2472993,6,1,1.1104722,0
1,0,1,1,1,1,0.82884806,1,0,1,0,0,1,0,0.6999125,0.38648883,3,0,0.95825523,0
1,0,1,0,1,0,0.8454661,1,0,0,0,1,0,0,0.049502995,-0.29102904,3,0,0.052031282,1
0,0,1,0,1,1,0.9185851,0,0,0,1,0,1,0,1.475143,1.2472993,6,1,1.1466311,0
0,0,1,1,1,0,-1.4910206,0,1,1,0,0,0,1,-0.6093643,0.15947245,0,0,-0.4544605,0
1,0,1,0,1,1,-1.3165318,0,1,0,1,1,0,0,-0.018805174,0.9236315,0,0,-0.010419479,1
0,0,0,0,1,1,0.5014741,1,0,0,0,1,0,0,0.4550444,0.2609297,1,0,0.56618506,1
1,0,0,0,1,0,-1.5259182,0,1,1,0,0,0,0,-0.3166889,0.66322094,0,0,-0.21013953,0
0,0,0,0,1,1,-1.2965903,0,1,0,0,0,0,1,-1.8509692,-1.8123131,0,0,0.17019981,0
0,0,0,0,1,1,-0.5039131,0,0,0,0,0,0,1,-1.3640625,-1.5606626,1,0,0.26573077,1
0,0,0,0,1,1,-1.4561228,0,1,0,0,0,0,1,-1.382261,-1.021193,0,0,11.534267,0
0,0,1,0,1,1,1.0731323,1,0,1,0,0,1,0,1.081443,0.7381076,4,0,1.389986,0
1,0,1,1,1,1,-1.3082229,0,1,0,0,0,0,0,-0.60520303,0.05048319,0,0,-0.45397806,0
1,0,1,1,1,1,-1.4976677,0,1,0,1,0,0,0,-0.048816685,1.0922282,0,0,-0.020688048,0
1,0,0,0,0,1,-0.9891578,0,0,0,0,0,0,1,0.20746443,0.78631365,2,0,0.15513302,0
0,0,1,1,1,0,1.2127233,1,0,1,0,0,0,0,1.2074628,0.8332507,3,0,1.4855497,0
1,1,1,0,1,1,0.18074726,1,0,0,0,0,1,0,-0.9673006,-1.243603,0,0,0.6713934,0
0,1,0,0,1,0,0.87039304,1,0,0,0,0,1,0,0.6194221,0.2932877,2,0,0.83674467,0
1,0,1,1,1,0,0.30205846,0,0,0,1,1,0,0,0.75830364,0.66322094,4,0,0.8784001,0
1,0,1,0,1,1,0.7740088,1,0,0,0,0,1,0,-0.3686416,-0.7665971,2,0,-0.5611112,0
0,1,1,0,1,1,1.3689321,1,0,1,0,1,0,0,1.5059923,1.1321559,4,1,1.4314077,1
1,0,0,1,1,0,0.9003054,1,0,0,0,0,1,0,-1.0099438,-1.3841357,2,0,0.38489628,1
0,0,0,0,1,0,-1.4843733,0,1,0,1,0,0,1,-0.16748914,0.8789992,0,0,-0.091840655,0
0,0,1,1,0,0,-0.8196545,0,0,0,0,0,1,0,-1.726402,-1.8123131,2,0,0.16599211,1
0,0,1,1,1,0,1.5135084,1,0,0,1,0,0,0,1.5095477,1.0922282,5,0,1.5304836,0
0,1,0,0,1,1,0.30372024,1,0,0,0,0,1,0,0.3861806,0.2609297,0,0,0.46312296,1
0,0,0,0,1,1,0.8321717,1,0,0,0,0,0,1,-0.1357852,-0.44704098,2,0,-0.13942608,1
0,0,0,0,1,1,0.6776246,1,0,1,0,1,0,0,-0.23507984,-0.5639137,2,0,-0.25526786,0
1,1,1,0,1,1,-0.12668519,0,0,1,0,0,0,0,0.9508782,1.1518178,3,0,0.6281327,0
0,0,1,1,1,0,0.24888094,0,0,0,0,0,1,0,0.51235783,0.38648883,4,1,0.63269603,1
0,0,0,0,1,0,0.29208767,0,0,0,1,0,0,1,0.75220644,0.66322094,3,0,0.86835486,0
1,0,0,0,1,0,-0.6235625,0,0,0,0,0,0,1,-0.6665626,-0.6946121,0,0,-0.73177797,0
0,1,0,0,1,1,-0.20645143,0,0,0,0,0,0,0,0.17873265,0.19406347,2,0,0.19428112,0
0,0,0,0,1,0,-1.3348116,0,1,1,0,0,0,0,-0.54460645,0.012222058,0,0,-0.41992924,0
1,0,1,1,1,1,-1.4960059,0,1,0,1,0,0,1,-0.009193419,1.1321559,0,0,-0.0037334347,0
1,0,0,0,1,0,0.7175077,1,0,1,0,0,0,1,0.98574877,0.80993557,2,0,1.0969778,0
0,0,1,0,1,0,-1.3048992,0,1,0,1,0,0,1,-0.14085396,0.66322094,0,0,-0.10171188,0
0,0,1,0,1,0,-1.5209329,0,1,1,0,1,0,0,-0.27823454,0.76237464,0,0,-0.16830444,0
0,0,1,0,1,1,-1.5026531,0,1,0,1,0,0,1,-0.6326806,0.19406347,0,0,-0.46543226,0
1,0,1,1,1,1,1.5068612,1,0,0,0,1,0,0,1.0319825,0.53063697,5,0,1.5717783,0
0,1,0,0,1,1,1.0565143,1,0,0,0,0,1,0,0.8151336,0.44569844,2,0,1.1570371,1
1,0,0,0,1,0,0.1657911,1,0,0,0,0,1,0,0.18349564,0.05048319,0,0,0.20138383,0
0,0,0,0,0,1,-0.47067717,0,0,0,0,0,1,0,-0.17149144,-0.067613915,3,0,-0.15764125,0
1,0,0,0,0,1,0.02786194,0,0,0,1,0,0,0,1.0537255,1.2472993,6,1,0.6353755,0
0,0,0,0,0,1,-0.8196545,0,0,0,0,1,0,0,-0.9447293,-0.92843103,2,0,-3.0605576,1
1,0,1,1,1,0,0.57625496,0,0,0,1,1,0,0,0.5240527,0.3249784,5,1,0.6660001,0
0,0,0,0,1,1,0.47654712,1,0,0,0,0,0,1,0.2080674,-0.027117206,2,0,0.23130079,0
1,1,0,0,1,1,1.2127233,1,0,0,0,0,1,0,0.46783924,0.012222058,3,0,0.5965396,1
0,0,0,0,1,0,0.4915033,1,0,0,0,0,1,0,-1.5017864,-1.8123131,1,0,0.15694447,1
1,0,0,0,1,0,0.86042225,0,0,0,1,0,0,1,1.3966527,1.1905624,6,1,1.1317556,0
0,0,0,1,1,1,-1.4694172,0,1,1,0,1,0,0,-1.6139162,-1.3841357,0,0,0.48486966,0
1,0,0,0,1,1,0.36520672,0,0,1,0,0,0,0,0.989819,0.9236315,4,0,0.9456369,0
1,0,0,0,1,1,1.5035377,1,0,1,0,1,0,0,1.5321432,1.1122944,5,1,1.5268886,0
1,0,1,0,1,0,-1.4594464,0,1,1,0,0,1,0,0.09307084,1.2285651,0,0,0.03417208,0
0,1,0,0,1,1,0.51809204,1,0,0,0,0,0,0,-0.18145716,-0.44704098,1,0,-0.18222596,0
0,0,0,0,1,1,0.17908546,1,0,0,0,0,1,0,-1.3336332,-1.5606626,0,0,0.26291135,0
0,0,0,0,1,0,0.64106506,1,0,1,0,0,1,0,0.5827743,0.2932877,1,0,0.771536,1
1,0,0,0,1,0,0.08934843,0,0,0,0,0,1,0,0.56636304,0.53063697,3,0,0.66281366,0
1,0,0,0,1,0,-1.46277,0,1,0,0,1,0,0,-1.9063101,-1.8123131,0,0,0.17190742,0
1,0,0,0,1,1,0.80890656,1,0,0,0,0,1,0,-1.4605178,-1.8123131,2,0,0.15504965,1
0,0,0,0,1,1,0.17077649,1,0,0,0,0,0,1,-0.66052246,-0.92843103,0,0,-2.4206376,0
0,0,1,0,1,1,-0.45405918,0,0,0,0,0,1,0,-0.44502908,-0.3927553,0,0,-0.38235965,0
0,0,1,1,1,0,0.985057,1,0,0,0,0,1,0,0.12614524,-0.29102904,3,0,0.13784474,1
1,0,0,0,1,1,0.44829658,1,0,0,0,0,1,0,0.06846135,-0.19699931,2,0,0.07140514,1
1,0,0,0,1,0,-1.3032374,0,1,0,1,0,0,0,0.25794944,1.2285651,0,0,0.10309602,0
0,0,1,1,1,0,-0.15825933,0,0,0,1,0,0,0,0.73105514,0.8789992,2,0,0.64155763,0
1,0,1,0,1,1,0.85709864,1,0,0,0,1,0,0,0.62926847,0.2609297,3,0,0.8609427,0
0,0,0,0,1,0,0.3868101,1,0,0,0,0,1,0,-0.33882663,-0.6272796,1,0,-0.38157505,0
0,1,0,0,1,1,0.67097735,1,0,0,0,0,1,0,0.044028137,-0.24314304,2,0,0.045668207,0
0,1,0,0,1,1,1.5068612,1,0,0,1,0,0,0,1.6256999,1.2472993,5,0,1.388194,0
0,1,0,0,1,1,1.1595457,1,0,0,0,1,0,0,1.5020967,1.2285651,3,0,1.2230738,0
1,1,0,0,0,0,-0.643504,0,0,0,0,1,0,0,-1.0953406,-1.1249284,3,1,1.5713959,0
1,0,1,0,1,0,0.14086413,0,0,1,0,1,0,0,0.5461907,0.47450525,3,1,0.65652204,0
1,0,0,1,1,1,-0.53548723,0,0,0,0,0,0,0,-1.0526301,-1.1249284,1,0,1.5369427,0
1,1,0,0,1,1,-0.685049,0,0,0,0,0,1,0,-1.4460096,-1.5606626,0,0,0.2729104,1
0,1,0,0,1,0,-0.16324471,0,0,0,1,0,0,0,0.68162936,0.8332507,2,0,0.61899084,0
0,1,0,0,1,1,0.36520672,1,0,0,0,0,1,0,-0.54360753,-0.8441327,0,0,-1.0523093,1
0,0,0,0,1,1,0.5280628,0,0,0,1,0,1,0,1.2132164,1.171285,4,0,0.9069362,0
1,0,1,1,1,1,-1.4694172,0,1,1,0,1,0,0,0.022601748,1.1905624,0,0,0.008505557,0
0,0,1,0,1,1,0.05445069,0,0,0,0,1,0,0,0.56532264,0.58492744,3,0,0.63327914,0
0,0,0,0,1,1,1.1778255,1,0,0,1,0,0,1,1.154435,0.78631365,4,0,1.4616308,0
0,0,0,0,1,1,-1.5176092,0,1,0,0,0,0,1,-1.926657,-1.8123131,0,0,0.17251189,1
1,1,1,0,1,1,0.51643026,1,0,0,0,0,1,0,-1.498417,-1.8123131,1,0,0.15679269,1
1,0,1,0,1,1,-0.6717546,0,0,0,0,1,0,0,0.05388758,0.3249784,0,0,0.05352877,0
0,0,0,0,1,0,-1.4760643,0,1,0,0,0,0,1,-1.2527148,-0.92843103,0,0,-3.5765965,0
1,0,1,1,1,1,0.89864355,1,0,0,0,0,1,0,1.3324474,1.0922282,3,0,1.211604,0
0,0,0,0,1,1,0.33695617,1,0,0,0,0,1,0,-1.523216,-1.8123131,1,0,0.15789798,1
1,0,0,0,1,1,-1.4810498,0,1,0,1,0,0,0,-0.096898995,0.9886294,0,0,-0.04696817,0
0,0,1,0,1,0,-0.47898614,0,0,0,0,0,1,0,-0.9092476,-1.021193,0,0,9.196322,0
0,0,0,0,1,0,-1.52758,0,1,0,0,0,0,1,-1.622012,-1.3841357,0,0,0.48584157,0
0,0,1,0,1,0,-1.4727408,0,1,0,0,1,0,0,-0.8832995,-0.3927553,0,0,-0.6244136,0
1,0,1,1,1,1,-0.00038860991,0,0,1,0,0,1,0,-0.30903897,-0.50397736,2,0,-0.3048738,0
0,0,0,0,1,1,1.1279715,1,0,0,0,1,0,0,0.39824557,-0.027117206,3,0,0.4892195,0
1,1,1,0,1,0,0.8205391,1,0,0,0,0,1,0,0.59101546,0.2609297,2,0,0.7917555,0
1,0,0,0,1,1,-0.19980425,0,0,1,0,0,1,0,0.1682382,0.19406347,3,0,0.18188907,0
0,0,1,0,1,0,-1.4644318,0,1,1,0,1,0,0,-0.19878764,0.76237464,0,0,-0.124922454,0
0,0,1,0,1,1,0.69258076,1,0,0,0,0,0,0,1.1262361,0.9236315,1,0,1.1655985,0
0,0,0,0,1,1,0.51643026,0,0,0,1,1,0,0,1.1455374,1.0719517,5,1,0.9607356,0
1,0,1,0,1,0,0.49981228,0,0,0,1,1,0,0,1.1535293,1.0719517,4,1,0.9720398,0
1,1,1,1,1,1,0.5014741,1,0,0,0,0,1,0,0.24061038,0.012222058,1,0,0.27202487,0
1,1,1,0,1,0,-0.35435137,0,0,1,0,1,0,0,0.29760993,0.4163678,2,1,0.32329985,0
0,1,0,0,1,1,0.53471005,1,0,0,0,0,1,0,-0.40986875,-0.7665971,1,0,-0.6119507,1
1,0,0,0,0,0,-1.3298262,0,0,0,0,0,1,0,-1.5622414,-1.3841357,0,0,0.47847697,1
0,0,1,0,1,0,0.5363718,0,0,1,0,0,0,1,0.17689501,-0.10935716,5,1,0.19375916,0
1,0,1,1,1,0,-1.3381352,0,1,1,0,0,0,0,-0.86352044,-0.50397736,0,0,-0.66322196,0
1,0,1,1,1,1,-1.4827116,0,1,0,0,0,0,0,-1.9135712,-1.8123131,0,0,0.17212456,0
0,0,1,1,1,0,-1.4860351,0,1,1,0,0,0,1,-0.6345807,0.05048319,0,0,-0.46978182,0
1,0,1,1,1,1,-1.5009913,0,1,0,1,0,0,0,0.014208804,1.2285651,0,0,0.00501346,0
1,0,0,0,1,1,1.6464522,1,0,1,0,0,0,0,1.570537,1.1321559,6,1,1.5540447,0
0,0,0,0,1,1,1.181149,1,0,1,0,0,1,0,1.0353203,0.66322094,4,0,1.4058776,0
0,0,1,0,1,1,0.5064595,1,0,0,0,1,0,0,0.17297938,-0.067613915,1,0,0.18889998,0
0,0,1,0,1,1,-1.4594464,0,1,1,0,0,0,0,-0.018666012,1.1518178,0,0,-0.0073149367,0
0,0,1,0,1,1,0.8371571,1,0,0,1,0,0,0,1.3349503,1.171285,2,0,1.0740004,0
0,0,1,1,1,0,-1.4876969,0,1,0,1,0,0,1,0.019593189,-2.7804935,0,0,-0.00096535974,0
0,1,0,0,1,1,0.8670694,1,0,0,0,1,0,0,1.0424623,0.76237464,2,0,1.272391,1
0,1,0,0,1,0,-0.5321637,0,0,0,0,0,0,1,-1.1757952,-1.243603,0,0,0.7488708,0
1,0,1,0,1,0,0.5064595,0,0,1,0,1,0,0,1.154795,1.0719517,5,1,0.9738385,0
0,0,1,0,1,0,0.4964887,1,0,0,0,0,0,0,-1.2135816,-1.5606626,2,0,0.25091204,1
1,0,0,0,1,1,-1.4760643,0,1,1,0,0,0,1,-0.75212854,-0.10935716,0,0,-0.5293301,0
1,0,1,1,1,0,-0.23968738,0,0,0,1,0,0,0,0.6647186,0.9014506,3,0,0.5448351,1
1,0,0,1,1,1,-1.479388,0,1,0,0,0,0,1,-1.9123504,-1.8123131,0,0,0.17208816,0
0,0,0,0,1,0,-1.5076385,0,1,0,1,0,0,1,-0.8418399,-0.29102904,0,0,-0.5834653,0
1,0,0,0,1,1,1.1844727,1,0,0,0,0,0,0,0.63127124,0.22786814,3,0,0.86970884,0
1,0,1,1,1,1,-0.226393,0,0,0,0,0,0,1,-0.0501088,-0.067613915,3,0,-0.04888918,0
0,0,0,0,1,1,-0.1748773,0,0,0,0,0,0,0,-0.6235246,-0.7665971,2,0,-0.8443205,0
1,0,1,1,1,0,-1.5142857,0,1,0,0,0,0,1,-1.925389,-1.8123131,0,0,0.17247458,0
0,0,1,0,1,1,0.7224931,1,0,0,0,0,1,0,0.21915033,-0.10935716,1,0,0.24533929,1
1,0,0,0,1,0,-0.1732155,0,0,0,0,0,1,0,-0.12610091,-0.19699931,2,1,-0.11938686,0
0,0,1,1,1,1,1.3024602,1,0,0,0,0,1,0,1.5802844,1.1905624,4,0,1.4348897,1
1,1,0,0,0,1,-1.3181937,0,0,0,0,0,1,0,-1.8577014,-1.8123131,0,0,0.17041261,1
0,0,1,0,1,1,1.3024602,1,0,0,1,0,0,0,1.5971037,1.2472993,5,1,1.3394719,0
1,0,1,1,1,0,0.13920234,0,0,0,1,1,0,0,1.1169432,1.2096542,3,0,0.74204636,0
0,0,0,0,1,1,1.2742097,1,0,0,0,0,0,0,1.4433169,1.1321559,5,1,1.3196625,0
0,0,1,1,0,1,-1.331488,0,0,0,0,0,1,0,-1.2570902,-0.92843103,0,0,-3.5828433,0
0,1,1,1,1,1,1.5101849,1,0,0,0,0,1,0,1.1407139,0.68854326,5,0,1.605058,0
1,0,0,0,0,1,-0.52551645,0,0,0,0,1,0,0,0.2505708,0.502811,4,0,0.25264257,1
0,0,1,1,1,0,-0.076831274,0,0,0,0,0,0,0,0.31906354,0.2932877,2,0,0.36659044,0
1,0,0,0,1,1,0.82386273,1,0,0,0,0,1,0,0.37473333,0.012222058,3,0,0.45460266,0
1,0,1,1,1,1,0.62444705,1,0,0,0,1,0,0,-0.68372,-1.021193,2,0,7.626952,1
0,0,0,0,1,1,0.46989995,0,0,0,0,1,0,0,0.64373726,0.44569844,5,1,0.83008844,0
1,0,0,1,1,0,-1.4760643,0,1,0,0,0,0,1,-1.1786369,-0.8441327,0,0,-1.7372494,0
0,0,1,1,1,1,0.22229218,0,0,0,1,0,0,0,1.1518397,1.2472993,3,0,0.7359339,0
1,1,1,0,0,0,-0.6119299,0,0,0,1,1,0,0,0.7534059,1.2285651,4,1,0.3938613,0
0,0,1,0,1,1,0.993366,1,0,0,0,0,0,0,0.053136542,-0.34083176,3,0,0.056823444,0
0,0,1,0,0,1,-0.49394232,0,0,0,0,0,0,0,0.58295053,0.9455499,4,1,0.42880863,0
1,0,0,0,1,0,-1.306561,0,1,1,0,0,0,0,0.16960491,1.1321559,0,0,0.075407475,0
0,1,0,0,1,1,0.81056833,1,0,0,0,0,1,0,0.07149377,-0.29102904,3,0,0.07598444,1
0,0,0,1,1,0,-1.46277,0,1,0,0,0,0,1,-0.7145664,-0.10935716,0,0,-0.5112644,0
1,0,1,0,1,1,0.04447991,0,0,0,1,1,0,0,1.0228034,1.1321559,3,0,0.72658324,0
0,0,1,0,1,1,0.35357416,0,0,0,0,0,0,0,-0.021369241,-0.29102904,3,0,-0.021676863,0
1,0,0,1,1,1,0.18905625,1,0,0,0,0,0,1,-1.544662,-1.8123131,0,0,0.158832,1
1,0,1,0,1,0,-0.14828855,0,0,1,0,1,0,0,0.81074476,0.96721345,3,0,0.6560075,1
0,0,1,1,1,0,-1.4527992,0,1,0,0,1,0,0,-1.2840763,-0.8441327,0,0,-1.8145174,0
1,0,0,0,1,0,0.15249671,0,0,1,0,1,0,0,0.27032644,0.124047734,4,1,0.3098008,0
1,0,1,0,1,0,0.80059755,1,0,0,0,0,0,1,0.6508167,0.3560352,2,0,0.8775028,0
1,0,0,0,1,1,1.0714705,1,0,1,0,0,0,0,0.6571773,0.22786814,3,0,0.9184716,0
1,0,0,0,1,1,0.05445069,0,0,0,0,1,0,0,0.39685494,0.3249784,3,0,0.47097567,0
1,0,0,1,0,0,-1.3298262,0,0,0,0,0,1,0,-1.8613784,-1.8123131,0,0,0.17052825,1
1,0,1,1,1,0,0.14751132,0,0,0,0,0,0,1,-0.25942692,-0.44704098,3,0,-0.25092372,0
